ts,bar_idx,setup_type,side,entry,vol_z_1m,vol_z_15m,vol_z_1h,atr_1h_pct,atr_ratio_20,bb_width_pct,ema50_200_spread_pct,adx_1h,trend_slope_6h_pct,rsi_1h,rsi_15m,mfi_1h,eth_rsi_1h,btc_eth_corr_30h,session,hour_utc,last5_close_lean,last5_wick_imbalance,verdict,pnl_pct,hold_minutes,class
1762908360000,271500,long_dump_reversal,long,102721.1,-0.6929071136491041,-0.33180349694422345,-0.49623643069740575,0.6658403428605091,0.8821632194733992,3.699961542616543,-0.17770621483756258,70.26473139689946,-0.49813797864954557,20.44055433236717,53.248846003223,13.594294463913371,50.0,0.0,ASIA,0,0.6994390820603194,1.3151447661467979,EXPIRE,0.431,120,NEUTRAL
1762962360000,272400,long_dump_reversal,long,102339.3,0.12240889610199597,2.5673810529333982,3.5747985879845516,0.7109642634936811,1.1054245442835673,3.304355172092051,-0.0700602529877505,21.77079930765928,-2.2464743159210436,40.318545144541666,9.530703306777951,52.846968640433445,50.0,0.0,US,15,0.373634623302041,1.6018421740266764,SL,-0.7819,18,FALSE
1762965960000,272460,long_dump_reversal,long,101285.5,0.11059000999239627,-0.08207034926734988,2.4636348538755946,0.7521339264775282,1.1524056965436797,3.7243712356726766,-0.16303026693276776,30.834624565517505,-3.2958821063758013,36.242700956140524,9.13107272457951,41.405956902156575,50.0,0.0,US,16,0.24458900151863466,5.090454446619558,EXPIRE,0.2017,120,NEUTRAL
1762969560000,272520,long_dump_reversal,long,101450.7,0.1885962002871079,-0.7488414152617824,0.0014521822133744479,0.7794289966807908,1.188640619307741,3.9532481006403697,-0.24323484631829032,31.44829582556351,-3.116343681534413,37.717386175984956,15.758332293096913,43.56091950575966,50.0,0.0,US,17,0.3768718301472075,0.6417580799529683,EXPIRE,0.0747,120,NEUTRAL
1762973160000,272580,long_dump_reversal,long,101163.6,0.021938216312849507,-0.8108040038973093,-0.4610057190844794,0.7870143296833495,1.18877377661722,4.268943304268999,-0.05845101804623096,30.49495083936526,-3.2874055157955198,36.88938383872571,21.732766761095334,42.6723134129843,50.0,0.0,US,18,0.29313165021430715,1.6112266112257663,EXPIRE,0.3224,120,NEUTRAL
1762976760000,272640,long_dump_reversal,long,101016.8,-0.49102824062181316,-0.756363967494473,0.08934896361629345,0.8255042225983796,1.2698193874081258,4.626359989798522,-0.23373620029323391,37.20072523283358,-3.5631001107292635,34.20020733543694,37.62371369712833,38.16411809913837,50.0,0.0,US,19,0.46344413404725104,0.38935015168454506,TP1,0.7807,120,TRUE
1763048760000,273840,long_dump_reversal,long,101072.8,3.174875273199436,0.999107069993186,1.9856136581644654,0.9680411895820751,1.1726665510383971,2.7165821727710506,-0.3407505281472011,30.98567315523274,-1.4046505295301823,44.85252410663643,32.85525554378806,47.311578189063596,50.0,0.0,US,15,0.18230932763762658,1.6586606385989207,SL,-0.7818,69,FALSE
1763052360000,273900,long_dump_reversal,long,100586.8,-0.633075876682088,0.6901161176537176,2.405812232191899,1.019605997121849,1.19667155946871,3.0467914974220047,-0.40817356776323577,38.447845480214816,-2.2896029389689687,39.408627135250036,28.55293206328247,41.29797868542261,50.0,0.0,US,16,0.5406945360258699,0.6695913184024396,SL,-0.7819,46,FALSE
1763055960000,273960,long_dump_reversal,long,99863.6,-0.2114699441406669,2.2794360784616505,2.645296184565562,0.9985372694269206,1.1844950051959853,3.846434922356278,-0.569841135170745,37.284183973065375,-3.183040029532765,33.88460053026033,21.50339507938199,37.39868603945257,50.0,0.0,US,17,0.67983577716079,0.9511773185967431,SL,-0.7818,25,FALSE
1763059560000,274020,long_dump_reversal,long,98131.1,-0.9667818419709525,0.32890144568158186,2.939104669632861,1.0842536771321092,1.3510885753051263,4.998892513142423,-0.5507959827918576,49.984205363526435,-4.412951088993046,29.774390747246102,0.0,27.941318727208667,50.0,0.0,US,18,0.3306592943245029,4.3702915513964555,EXPIRE,0.6548,120,NEUTRAL
