ts,bar_idx,setup_type,side,entry,vol_z_1m,vol_z_15m,vol_z_1h,atr_1h_pct,atr_ratio_20,bb_width_pct,ema50_200_spread_pct,adx_1h,trend_slope_6h_pct,rsi_1h,rsi_15m,mfi_1h,eth_rsi_1h,btc_eth_corr_30h,session,hour_utc,last5_close_lean,last5_wick_imbalance,verdict,pnl_pct,hold_minutes,class
1758314760000,194940,long_pdl_bounce,long,115185.5,0.3291546271546218,0.3478482514338302,-0.43476574595980555,0.3230699149994158,0.9599837475196223,2.1539113569418213,0.5310282979860601,69.67551244362907,-0.48094913554349594,27.860998605448913,34.814935306995295,23.106271452417573,50.0,0.0,US,20,0.2782453364148127,1879.6666667391028,NO_FILL,0.0,0,NEUTRAL
1758429960000,196860,long_pdl_bounce,long,115293.8,0.450962919813591,0.18604791162261206,-1.3882238592028948,0.14049619621689963,0.7463035517230683,0.4939382228336188,-0.0554066262533711,43.97991184946902,-0.24342683625613254,29.143267655484465,44.53133426814759,36.1737421871614,50.0,0.0,ASIA,4,0.2010862577121943,0.5,EXPIRE,-0.0058,240,NEUTRAL
1758451560000,197220,long_pdl_bounce,long,115275.9,0.7407014227344451,-0.8824332531933908,-1.569144511411039,0.1646361023869987,1.139131879325811,0.45893775874346393,-0.06101242353842559,42.74657892769286,0.024312902904328422,43.20185487897419,45.34922078830823,53.04395773035433,50.0,0.0,EU,10,0.20021570163240776,0.6666666660199149,EXPIRE,0.0097,240,NEUTRAL
1758469560000,197520,long_pdl_bounce,long,115344.2,1.2582465448237172,0.43793232550926603,-0.6087116801194888,0.1616564381940877,1.125757188040841,0.324960195083556,-0.09082606912853812,54.60331969634794,-0.13133242637629608,51.06285683543711,37.878926163996915,64.4382832651801,50.0,0.0,US,15,0.5986754966875163,0.5,EXPIRE,-0.0411,240,NEUTRAL
1758473160000,197580,long_pdl_bounce,long,115067.1,0.3944280281310978,1.9404883104538952,0.7603204654856554,0.1670818818352536,1.1631463777855693,0.4045074528333607,-0.11095659469276438,63.08121878031587,-0.17858888036431897,37.60615921898573,27.6070443931806,54.51095163479707,50.0,0.0,US,16,0.41950405503284854,0.8643344709899041,SL,-0.4594,16,FALSE
1758656760000,200640,long_pdl_bounce,long,111365.6,3.6563316728667696,1.4226492166174118,0.08379685543444292,0.3922595798448729,0.9055085672460886,1.6572666813532244,-1.4305347463095655,33.95682725848037,-1.1482899287318729,29.88654510120915,24.797284555912327,31.206742824690068,50.0,0.0,US,19,0.2692377549953607,0.4749149659865319,TP2,0.9154,90,TRUE
1758775560000,202620,long_pdl_bounce,long,111621.9,1.1175196909213483,1.4504093633397361,2.6130269139799713,0.46310065329955563,1.1189618766808267,1.6982889690707978,-1.0994205090778748,80.0856786335928,-1.4123185389892177,21.398477259759346,19.630593508277272,34.25022150128122,50.0,0.0,ASIA,4,0.6217355430347541,1.6541561132848244,EXPIRE,0.0232,240,NEUTRAL
1758782760000,202740,long_pdl_bounce,long,111428.7,1.1878362079973568,-0.8813552381953649,-0.5951058130100781,0.4353211384145475,1.1142064588941565,2.3203039736574893,-1.1759262762714888,79.99177503523585,-1.352430760549388,12.620659406419051,28.106733230117612,19.141352392461428,50.0,0.0,ASIA,6,0.4928986154532778,0.7454370797316724,SL,-0.5043,102,FALSE
1759844760000,220440,long_pdl_bounce,long,123401.2,0.23609425386881114,3.331769407879397,2.7839354379451327,0.483034857546528,0.9949030114893754,1.8538495825803833,3.1494263854065543,31.737221673101168,0.18087946606069022,40.939402245831616,41.64341620129789,35.91472689070757,50.0,0.0,EU,13,0.4813979921934976,0.2782382334460098,SL,-0.6732,34,FALSE
1759995960000,222960,long_pdl_bounce,long,121563.3,2.1009937512488133,0.5018120510003943,-0.633664467828981,0.4413133199592623,0.824630448505077,2.052678153617396,1.161751900631656,81.64127674372027,-0.52398145611731,24.872002665085176,40.60634683995197,17.30751557006225,50.0,0.0,ASIA,7,0.6902158867553307,1.2922705314013823,TP1,1.2103,240,TRUE
1760021160000,223380,long_pdl_bounce,long,120692.0,4.008595327004032,2.35149375433244,3.4964696221007334,0.6212799029680712,0.9509070316299011,2.2422823971875605,1.1069444345938406,33.88855405183254,0.04402052355890071,39.388285095628376,32.56290131100248,35.226190011615074,50.0,0.0,US,14,0.17250494711085448,1.5081901258695298,SL,-0.545,73,FALSE
1760118360000,225000,long_pdl_bounce,long,117495.3,3.446656047927063,-0.31058023754811553,1.2078600011409775,0.6710649909772863,0.8600112114724069,3.883110986227339,-0.17080603629458851,41.536637766435994,-3.2337333320718966,24.442110671901133,15.701768963205538,29.32162800736394,50.0,0.0,US,17,0.3071931304688872,0.5245746220247525,SL,-0.5105,33,FALSE
1760413560000,229920,long_pdl_bounce,long,113389.2,0.9343441012762171,-0.44420538050559794,0.49818427796894027,0.6119465072372562,0.8646097895618419,2.302466597873417,-2.57761597157468,36.3237573307874,-1.9014693171996542,32.7760576759776,8.314960783548656,37.053889450911,50.0,0.0,ASIA,3,0.8492594821612467,0.15856158002612847,SL,-0.6779,92,FALSE
1760424360000,230100,long_pdl_bounce,long,111426.3,1.4766354526023293,1.876191523522236,1.6043410210523046,0.6278009693082015,0.9813302816612179,3.68372957486768,-2.8390041985498558,67.08614123336106,-2.584964399925777,22.79542143938184,28.67267324530063,25.079776777105295,50.0,0.0,ASIA,6,0.2701427052471421,0.9834172870324268,SL,-0.6457,210,FALSE
1760435160000,230280,long_pdl_bounce,long,111219.2,0.4172298776954026,0.6738440178502133,-0.036371329346710314,0.6312540256754684,0.9511356898805626,5.059332626925608,-3.0891014360008806,100.0,-1.948995594713657,1.692548881678107,29.130447556967596,12.31517640269685,50.0,0.0,EU,9,0.5183070550402311,0.2743826535043301,SL,-0.728,31,FALSE
